, Sensor Metadata,% Battery Percent,in Water Level,kPa Reference Pressure,mS/cm EC,mV Battery Voltage,°F Logger Temperature,°F Water Temperature,°F Water Temperature,°F Logger Temperature
2020-05-11 12:20:00,0.0,94,4.92125,99.93,5.78096047406,7364,72.824,66.56,,
2020-05-11 12:25:00,0.0,94,4.96062,99.91,5.79428696427,7365,72.986,66.56,,
2020-05-11 12:30:00,0.0,94,4.92125,99.9,5.78096047406,7363,73.148,66.56,,
2020-05-11 12:35:00,0.0,94,4.92125,99.9,5.78096047406,7361,73.31,66.56,,
2020-05-11 12:40:00,0.0,94,4.96062,99.89,5.78096047406,7365,73.49,66.56,,
2020-05-11 12:45:00,0.0,94,4.92125,99.88,5.78096047406,7360,73.652,66.56,,
2020-05-11 12:50:00,0.0,94,4.96062,99.87,5.80764417521,7362,73.778,66.56,,
2020-05-11 12:55:00,0.0,94,4.92125,99.86,5.78096047406,7363,73.85,66.56,,
2020-05-11 13:00:00,0.0,94,4.92125,99.85,5.78096047406,7362,73.976,66.56,,
2020-05-11 13:05:00,0.0,94,4.92125,99.85,5.78096047406,7359,74.174,66.56,,
2020-05-11 13:10:00,0.0,94,4.92125,99.85,5.76766463392,7362,74.39,66.56,,
2020-05-11 13:15:00,0.0,94,4.88188,99.85,5.78096047406,7361,74.606,66.56,,
2020-05-11 13:20:00,0.0,94,4.92125,99.85,5.78096047406,7365,74.804,66.56,,
2020-05-11 13:25:00,0.0,94,4.96062,99.84,5.76766463392,7362,74.984,66.56,,
2020-05-11 13:30:00,0.0,94,4.92125,99.84,5.78096047406,7364,75.02,66.56,,
2020-05-11 13:35:00,0.0,94,4.92125,99.83,5.78096047406,7365,75.056,66.56,,
2020-05-11 13:40:00,0.0,94,4.96062,99.83,5.78096047406,7362,75.146,66.56,,
2020-05-11 13:45:00,0.0,94,4.96062,99.83,5.76766463392,7362,75.236,66.56,,
2020-05-11 13:50:00,0.0,94,4.92125,99.83,5.78096047406,7363,75.38,66.56,,
2020-05-11 13:55:00,0.0,94,4.88188,99.83,5.78096047406,7364,75.506,66.56,,
2020-05-11 14:00:00,0.0,94,4.92125,99.83,5.78096047406,7362,75.65,66.56,,
2020-05-11 14:05:00,0.0,94,4.88188,99.82,5.78096047406,7362,75.758,66.56,,
2020-05-11 14:10:00,0.0,94,4.88188,99.82,5.78096047406,7363,75.848,66.56,,
2020-05-11 14:15:00,0.0,94,4.92125,99.82,5.78096047406,7367,75.902,66.56,,
2020-05-11 14:20:00,0.0,94,4.92125,99.82,5.78096047406,7364,75.974,66.56,,
2020-05-11 14:25:00,0.0,94,4.88188,99.82,5.78096047406,7363,76.064,66.56,,
2020-05-11 14:30:00,0.0,94,4.92125,99.81,5.76766463392,7362,76.19,66.56,,
2020-05-11 14:35:00,0.0,94,4.88188,99.81,5.76766463392,7365,76.298,66.56,,
2020-05-11 14:40:00,0.0,94,4.88188,99.81,5.76766463392,7362,76.352,66.56,,
2020-05-11 14:45:00,0.0,94,4.88188,99.81,5.76766463392,7364,76.334,66.56,,
2020-05-11 14:50:00,0.0,94,4.88188,99.81,5.76766463392,7365,76.298,66.56,,
2020-05-11 14:55:00,0.0,94,4.88188,99.81,5.76766463392,7365,76.28,66.56,,
2020-05-11 15:00:00,0.0,94,4.88188,99.81,5.75439937337,7364,76.244,66.632,,
2020-05-11 15:05:00,0.0,94,4.92125,99.81,5.76766463392,7364,76.226,66.74,,
2020-05-11 15:10:00,0.0,94,4.92125,99.8,5.75439937337,7362,76.262,66.74,,
2020-05-11 15:15:00,0.0,94,4.88188,99.8,5.75439937337,7363,76.262,66.74,,
2020-05-11 15:20:00,0.0,94,4.88188,99.8,5.76766463392,7362,76.316,66.74,,
2020-05-11 15:25:00,0.0,94,4.84251,99.8,5.75439937337,7364,76.406,66.74,,
2020-05-11 15:30:00,0.0,94,4.88188,99.8,5.75439937337,7364,76.514,66.74,,
2020-05-11 15:35:00,0.0,94,4.88188,99.8,5.75439937337,7365,76.586,66.74,,
2020-05-11 15:40:00,0.0,94,4.92125,99.8,5.75439937337,7366,76.676,66.74,,
2020-05-11 15:45:00,0.0,94,4.88188,99.8,5.75439937337,7366,76.748,66.74,,
2020-05-11 15:50:00,0.0,94,4.92125,99.79,5.75439937337,7365,76.802,66.74,,
2020-05-11 15:55:00,0.0,94,4.92125,99.79,5.76766463392,7367,76.856,66.74,,
2020-05-11 16:00:00,0.0,94,4.92125,99.79,5.76766463392,7365,76.874,66.812,,
2020-05-11 16:05:00,0.0,94,4.92125,99.79,5.74116462207,7365,76.874,66.92,,
2020-05-11 16:10:00,0.0,94,4.92125,99.79,5.75439937337,7365,76.82,66.92,,
2020-05-11 16:15:00,0.0,94,5.03936,99.8,5.91561634175,7367,76.766,67.316,,
2020-05-11 16:20:00,0.0,94,5.1181,99.79,6.05340874754,7367,76.73,67.892,,
2020-05-11 16:25:00,0.0,94,5.19684,99.79,6.10942024906,7364,76.676,68.504,,
2020-05-11 16:30:00,0.0,94,5.19684,99.79,6.08135001279,7365,76.586,68.936,,
2020-05-11 16:35:00,0.0,94,5.19684,99.79,6.05340874754,7366,76.514,69.26,,
2020-05-11 16:40:00,0.0,94,5.15747,99.79,6.03948629376,7365,76.442,69.584,,
2020-05-11 16:45:00,0.0,94,5.15747,99.79,6.01173737483,7365,76.37,69.764,,
2020-05-11 16:50:00,0.0,94,5.19684,99.8,5.99791076256,7365,76.262,69.944,,
2020-05-11 16:55:00,0.0,94,5.19684,99.8,5.99791076256,7368,76.19,70.196,,
2020-05-11 17:00:00,0.0,94,5.19684,99.8,5.95662143529,7367,76.1,70.34,,
2020-05-11 17:05:00,0.0,94,5.15747,99.8,5.91561634175,7365,76.028,70.412,,
2020-05-11 17:10:00,0.0,94,5.15747,99.79,5.8748935253,7367,75.974,70.52,,
2020-05-11 17:15:00,0.0,94,5.19684,99.79,5.86138164514,7365,75.92,70.52,,
2020-05-11 17:20:00,0.0,94,5.15747,99.8,5.84790084144,7367,75.884,70.556,,
2020-05-11 17:25:00,0.0,94,5.15747,99.8,5.82103217771,7369,75.848,70.7,,
2020-05-11 17:30:00,0.0,94,5.15747,99.81,5.76766463392,7366,75.83,70.7,,
2020-05-11 17:35:00,0.0,94,5.1181,99.81,5.71478636672,7368,75.794,70.7,,
2020-05-11 17:40:00,0.0,94,5.1181,99.81,5.70164272281,7365,75.722,70.592,,
2020-05-11 17:45:00,0.0,94,5.1181,99.82,5.76766463392,7365,75.614,70.52,,
2020-05-11 17:50:00,0.0,94,5.07873,99.82,5.75439937337,7368,75.47,70.412,,
2020-05-11 17:55:00,0.0,94,5.03936,99.82,5.72796030986,7368,75.29,70.34,,
2020-05-11 18:00:00,0.0,94,5.07873,99.82,5.70164272281,7368,75.128,70.34,,
2020-05-11 18:05:00,0.0,94,5.07873,99.83,5.71478636672,7364,74.984,70.16,,
2020-05-11 18:10:00,0.0,94,5.07873,99.83,5.70164272281,7369,74.84,70.16,,
2020-05-11 18:15:00,0.0,94,4.99999,99.83,5.67544605409,7368,74.696,70.016,,
2020-05-11 18:20:00,0.0,94,5.03936,99.83,5.67544605409,7368,74.534,69.98,,
2020-05-11 18:25:00,0.0,94,4.99999,99.83,5.71478636672,7365,74.372,69.836,,
2020-05-11 18:30:00,0.0,94,4.99999,99.83,5.68852930844,7367,74.192,69.656,,
2020-05-11 18:35:00,0.0,94,4.96062,99.84,5.68852930844,7367,73.958,69.44,,
2020-05-11 18:40:00,0.0,94,4.92125,99.84,5.70164272281,7365,73.724,69.26,,
2020-05-11 18:45:00,0.0,94,4.96062,99.85,5.68852930844,7365,73.508,69.08,,
2020-05-11 18:50:00,0.0,94,5.07873,99.85,5.70164272281,7367,73.292,68.936,,
2020-05-11 18:55:00,0.0,94,5.19684,99.85,5.72796030986,7368,73.094,68.792,,
2020-05-11 19:00:00,0.0,94,5.19684,99.86,5.72796030986,7366,72.914,68.648,,
2020-05-11 19:05:00,0.0,94,5.19684,99.86,5.71478636672,7368,72.734,68.54,,
2020-05-11 19:10:00,0.0,94,5.19684,99.87,5.70164272281,7366,72.554,68.396,,
2020-05-11 19:15:00,0.0,94,5.15747,99.87,5.67544605409,7369,72.374,68.252,,
2020-05-11 19:20:00,0.0,94,5.15747,99.87,5.66239289038,7365,72.194,68.144,,
2020-05-11 19:25:00,0.0,94,5.1181,99.87,5.67544605409,7367,72.014,68.0,,
2020-05-11 19:30:00,0.0,94,5.07873,99.87,5.66239289038,7368,71.834,67.928,,
2020-05-11 19:35:00,0.0,94,5.07873,99.88,5.67544605409,7364,71.636,67.82,,
2020-05-11 19:40:00,0.0,94,5.07873,99.89,5.67544605409,7367,71.42,67.784,,
2020-05-11 19:45:00,0.0,94,5.03936,99.89,5.66239289038,7368,71.168,67.64,,
2020-05-11 19:50:00,0.0,94,4.99999,99.9,5.66239289038,7366,70.916,67.64,,
2020-05-11 19:55:00,0.0,94,4.99999,99.9,5.64936974812,7365,70.682,67.64,,
2020-05-11 20:00:00,0.0,94,4.99999,99.91,5.66239289038,7368,70.43,67.46,,
2020-05-11 20:05:00,0.0,94,4.99999,99.91,5.67544605409,7367,70.196,67.46,,
2020-05-11 20:10:00,0.0,94,4.99999,99.92,5.66239289038,7371,69.944,67.46,,
2020-05-11 20:15:00,0.0,94,4.99999,99.93,5.67544605409,7369,69.728,67.424,,
2020-05-11 20:20:00,0.0,94,4.96062,99.94,5.67544605409,7368,69.494,67.28,,
2020-05-11 20:25:00,0.0,94,4.92125,99.93,5.67544605409,7368,69.296,67.28,,
2020-05-11 20:30:00,0.0,94,4.96062,99.93,5.67544605409,7368,69.116,67.28,,
2020-05-11 20:35:00,0.0,94,4.88188,99.94,5.67544605409,7370,68.972,67.28,,
2020-05-11 20:40:00,0.0,94,4.88188,99.95,5.66239289038,7368,68.846,67.136,,
2020-05-11 20:45:00,0.0,94,4.88188,99.95,5.67544605409,7368,68.72,66.992,,
2020-05-11 20:50:00,0.0,94,4.88188,99.95,5.67544605409,7368,68.594,66.92,,
2020-05-11 20:55:00,0.0,94,4.92125,99.95,5.67544605409,7368,68.504,66.92,,
2020-05-11 21:00:00,0.0,94,4.92125,99.96,5.66239289038,7370,68.432,66.92,,
2020-05-11 21:05:00,0.0,94,4.88188,99.96,5.66239289038,7370,68.342,66.92,,
2020-05-11 21:10:00,0.0,94,4.88188,99.97,5.64936974812,7371,68.252,66.92,,
2020-05-11 21:15:00,0.0,94,4.92125,99.97,5.64936974812,7369,68.162,66.884,,
2020-05-11 21:20:00,0.0,94,4.92125,99.98,5.64936974812,7368,68.072,66.74,,
2020-05-11 21:25:00,0.0,94,4.92125,99.98,5.64936974812,7369,68.0,66.74,,
2020-05-11 21:30:00,0.0,94,4.92125,99.99,5.64936974812,7368,67.928,66.74,,
2020-05-11 21:35:00,0.0,94,4.96062,99.99,5.66239289038,7369,67.874,66.74,,
2020-05-11 21:40:00,0.0,94,5.03936,100.0,5.64936974812,7369,67.802,66.74,,
2020-05-11 21:45:00,0.0,94,5.07873,100.01,5.64936974812,7365,67.73,66.74,,
2020-05-11 21:50:00,0.0,94,5.07873,100.01,5.64936974812,7368,67.658,66.74,,
2020-05-11 21:55:00,0.0,94,5.1181,100.01,5.66239289038,7369,67.586,66.74,,
2020-05-11 22:00:00,0.0,94,5.07873,100.02,5.66239289038,7371,67.532,66.632,,
2020-05-11 22:05:00,0.0,94,5.1181,100.02,5.64936974812,7368,67.496,66.56,,
2020-05-11 22:10:00,0.0,94,5.15747,100.02,5.64936974812,7368,67.46,66.56,,
2020-05-11 22:15:00,0.0,94,5.15747,100.02,5.64936974812,7369,67.424,66.56,,
2020-05-11 22:20:00,0.0,94,5.15747,100.03,5.64936974812,7369,67.406,66.56,,
2020-05-11 22:25:00,0.0,94,5.19684,100.03,5.63637655826,7370,67.388,66.56,,
2020-05-11 22:30:00,0.0,94,5.15747,100.02,5.64936974812,7368,67.37,66.56,,
2020-05-11 22:35:00,0.0,94,5.1181,100.02,5.64936974812,7370,67.37,66.56,,
2020-05-11 22:40:00,0.0,94,5.07873,100.02,5.64936974812,7370,67.37,66.56,,
2020-05-11 22:45:00,0.0,94,5.03936,100.02,5.64936974812,7371,67.352,66.56,,
2020-05-11 22:50:00,0.0,94,5.07873,100.02,5.64936974812,7370,67.334,66.488,,
2020-05-11 22:55:00,0.0,94,4.99999,100.02,5.64936974812,7371,67.352,66.416,,
2020-05-11 23:00:00,0.0,94,4.99999,100.01,5.63637655826,7369,67.352,66.38,,
2020-05-11 23:05:00,0.0,94,4.99999,100.01,5.63637655826,7371,67.352,66.38,,
2020-05-11 23:10:00,0.0,94,4.96062,100.0,5.63637655826,7370,67.334,66.38,,
2020-05-11 23:15:00,0.0,94,4.92125,100.0,5.64936974812,7370,67.316,66.38,,
2020-05-11 23:20:00,0.0,94,4.92125,100.0,5.63637655826,7369,67.298,66.38,,
2020-05-11 23:25:00,0.0,94,4.88188,100.0,5.6234132519,7368,67.28,66.38,,
2020-05-11 23:30:00,0.0,94,4.88188,100.0,5.63637655826,7370,67.244,66.38,,
2020-05-11 23:35:00,0.0,94,4.88188,100.0,5.64936974812,7369,67.172,66.38,,
2020-05-11 23:40:00,0.0,94,4.88188,99.99,5.64936974812,7369,67.046,66.38,,
2020-05-11 23:45:00,0.0,94,4.88188,99.99,5.6234132519,7370,66.884,66.38,,
2020-05-11 23:50:00,0.0,94,4.88188,99.99,5.63637655826,7371,66.722,66.38,,
2020-05-11 23:55:00,0.0,94,4.88188,99.99,5.63637655826,7370,66.578,66.38,,
2020-05-12 00:00:00,0.0,94,4.88188,99.99,5.63637655826,7369,66.434,66.38,,
2020-05-12 00:05:00,0.0,92,4.88188,99.99,5.63637655826,7308,66.65,66.38,,
2020-05-12 00:10:00,0.0,91,4.88188,99.98,5.63637655826,7294,66.956,66.38,,
2020-05-12 00:15:00,0.0,91,4.92125,99.98,5.63637655826,7292,67.1,66.38,,
2020-05-12 00:20:00,0.0,92,4.88188,99.98,5.64936974812,7321,66.812,66.344,,
2020-05-12 00:25:00,0.0,93,4.92125,99.97,5.63637655826,7327,66.416,66.38,,
2020-05-12 00:30:00,0.0,93,4.84251,99.97,5.64936974812,7334,66.164,66.272,,
2020-05-12 00:35:00,0.0,93,4.84251,99.97,5.66239289038,7332,65.948,66.2,,
2020-05-12 00:40:00,0.0,93,4.88188,99.97,5.66239289038,7334,65.732,66.2,,
2020-05-12 00:45:00,0.0,93,4.88188,99.97,5.64936974812,7337,65.552,66.2,,
2020-05-12 00:50:00,0.0,93,4.84251,99.97,5.64936974812,7337,65.372,66.2,,
2020-05-12 00:55:00,0.0,93,4.84251,99.96,5.64936974812,7336,65.21,66.2,,
2020-05-12 01:00:00,0.0,93,4.84251,99.96,5.66239289038,7337,65.084,66.2,,
2020-05-12 01:05:00,0.0,93,4.80314,99.96,5.64936974812,7336,64.922,66.2,,
2020-05-12 01:10:00,0.0,93,4.80314,99.96,5.64936974812,7340,64.724,66.2,,
2020-05-12 01:15:00,0.0,93,4.84251,99.96,5.64936974812,7339,64.526,66.2,,
2020-05-12 01:20:00,0.0,93,4.84251,99.96,5.64936974812,7340,64.364,66.2,,
2020-05-12 01:25:00,0.0,93,4.84251,99.95,5.64936974812,7340,64.22,66.2,,
2020-05-12 01:30:00,0.0,93,4.88188,99.95,5.64936974812,7343,64.094,66.2,,
2020-05-12 01:35:00,0.0,93,4.88188,99.95,5.64936974812,7341,63.986,66.2,,
2020-05-12 01:40:00,0.0,93,4.92125,99.96,5.63637655826,7338,63.878,66.2,,
2020-05-12 01:45:00,0.0,93,4.96062,99.96,5.64936974812,7343,63.77,66.2,,
2020-05-12 01:50:00,0.0,93,4.92125,99.96,5.64936974812,7342,63.626,66.2,,
2020-05-12 01:55:00,0.0,93,4.92125,99.96,5.63637655826,7343,63.5,66.2,,
2020-05-12 02:00:00,0.0,93,4.92125,99.97,5.64936974812,7343,63.392,66.2,,
2020-05-12 02:05:00,0.0,93,4.88188,99.96,5.64936974812,7346,63.284,66.2,,
2020-05-12 02:10:00,0.0,93,4.92125,99.96,5.6234132519,7344,63.158,66.2,,
2020-05-12 02:15:00,0.0,93,4.92125,99.97,5.64936974812,7343,63.032,66.128,,
2020-05-12 02:20:00,0.0,93,4.92125,99.97,5.64936974812,7345,62.906,66.056,,
2020-05-12 02:25:00,0.0,93,4.88188,99.97,5.63637655826,7340,62.762,66.02,,
2020-05-12 02:30:00,0.0,93,4.92125,99.97,5.6234132519,7345,62.6,66.02,,
2020-05-12 02:35:00,0.0,93,4.92125,99.97,5.6234132519,7345,62.456,66.02,,
2020-05-12 02:40:00,0.0,93,4.88188,99.97,5.61047976032,7345,62.348,66.02,,
2020-05-12 02:45:00,0.0,93,4.84251,99.97,5.61047976032,7344,62.294,66.02,,
2020-05-12 02:50:00,0.0,93,4.88188,99.98,5.61047976032,7347,62.258,66.02,,
2020-05-12 02:55:00,0.0,93,4.88188,99.98,5.59757601495,7346,62.24,65.912,,
2020-05-12 03:00:00,0.0,93,4.88188,99.98,5.61047976032,7346,62.258,65.84,,
2020-05-12 03:05:00,0.0,93,4.88188,99.98,5.61047976032,7346,62.258,65.84,,
2020-05-12 03:10:00,0.0,93,4.88188,99.98,5.61047976032,7346,62.276,65.84,,
2020-05-12 03:15:00,0.0,93,4.88188,99.99,5.61047976032,7346,62.276,65.84,,
2020-05-12 03:20:00,0.0,93,4.88188,99.99,5.61047976032,7346,62.276,65.84,,
2020-05-12 03:25:00,0.0,93,4.84251,99.99,5.61047976032,7346,62.276,65.84,,
2020-05-12 03:30:00,0.0,93,4.84251,99.99,5.61047976032,7347,62.24,65.84,,
2020-05-12 03:35:00,0.0,94,4.84251,99.99,5.61047976032,7350,62.204,65.66,,
2020-05-12 03:40:00,0.0,93,4.84251,99.99,5.61047976032,7345,62.114,65.66,,
2020-05-12 03:45:00,0.0,93,4.84251,99.98,5.61047976032,7349,62.042,65.66,,
2020-05-12 03:50:00,0.0,93,4.84251,99.98,5.59757601495,7347,61.97,65.66,,
2020-05-12 03:55:00,0.0,93,4.84251,99.98,5.59757601495,7347,61.898,65.66,,
2020-05-12 04:00:00,0.0,93,4.84251,99.98,5.58470194737,7347,61.826,65.66,,
2020-05-12 04:05:00,0.0,93,4.84251,99.97,5.61047976032,7348,61.754,65.66,,
2020-05-12 04:10:00,0.0,93,4.84251,99.97,5.61047976032,7345,61.664,65.552,,
2020-05-12 04:15:00,0.0,93,4.84251,99.98,5.61047976032,7347,61.592,65.48,,
2020-05-12 04:20:00,0.0,93,4.88188,99.98,5.61047976032,7349,61.538,65.48,,
2020-05-12 04:25:00,0.0,93,4.88188,99.99,5.59757601495,7348,61.484,65.48,,
2020-05-12 04:30:00,0.0,93,4.92125,99.99,5.59757601495,7349,61.394,65.48,,
2020-05-12 04:35:00,0.0,93,4.92125,99.99,5.59757601495,7349,61.286,65.48,,
2020-05-12 04:40:00,0.0,93,4.92125,99.99,5.61047976032,7348,61.196,65.48,,
2020-05-12 04:45:00,0.0,93,4.92125,99.99,5.61047976032,7347,61.142,65.48,,
2020-05-12 04:50:00,0.0,94,4.92125,99.98,5.59757601495,7350,61.106,65.48,,
2020-05-12 04:55:00,0.0,93,4.92125,99.98,5.61047976032,7347,61.07,65.48,,
2020-05-12 05:00:00,0.0,94,4.92125,99.98,5.61047976032,7350,61.034,65.48,,
2020-05-12 05:05:00,0.0,93,4.92125,99.98,5.6234132519,7348,60.98,65.408,,
2020-05-12 05:10:00,0.0,93,4.84251,99.98,5.6234132519,7349,60.908,65.3,,
2020-05-12 05:15:00,0.0,93,4.84251,99.98,5.6234132519,7348,60.818,65.3,,
2020-05-12 05:20:00,0.0,93,4.88188,99.98,5.59757601495,7349,60.746,65.3,,
2020-05-12 05:25:00,0.0,93,4.84251,99.97,5.57185748932,7349,60.674,65.3,,
2020-05-12 05:30:00,0.0,93,4.84251,99.98,5.57185748932,7349,60.638,65.3,,
2020-05-12 05:35:00,0.0,93,4.84251,99.98,5.57185748932,7348,60.548,65.12,,
2020-05-12 05:40:00,0.0,93,4.88188,99.98,5.57185748932,7346,60.476,65.12,,
2020-05-12 05:45:00,0.0,94,4.92125,99.98,5.57185748932,7351,60.404,65.12,,
2020-05-12 05:50:00,0.0,93,4.92125,99.98,5.57185748932,7349,60.35,65.12,,
2020-05-12 05:55:00,0.0,93,4.96062,99.99,5.57185748932,7347,60.314,65.12,,
2020-05-12 06:00:00,0.0,93,4.96062,99.99,5.57185748932,7347,60.296,65.12,,
2020-05-12 06:05:00,0.0,94,4.92125,99.99,5.57185748932,7350,60.26,65.12,,
2020-05-12 06:10:00,0.0,93,4.92125,99.99,5.57185748932,7346,60.242,64.976,,
2020-05-12 06:15:00,0.0,93,4.88188,100.0,5.58470194737,7342,60.296,64.94,,
2020-05-12 06:20:00,0.0,93,4.88188,100.0,5.58470194737,7346,60.386,64.94,,
2020-05-12 06:25:00,0.0,93,4.88188,100.01,5.58470194737,7346,60.458,64.94,,
2020-05-12 06:30:00,0.0,93,4.88188,100.01,5.58470194737,7344,60.53,64.94,,
2020-05-12 06:35:00,0.0,93,4.88188,100.02,5.58470194737,7346,60.602,64.94,,
2020-05-12 06:40:00,0.0,93,4.88188,100.03,5.58470194737,7346,60.692,64.94,,
2020-05-12 06:45:00,0.0,93,4.88188,100.03,5.57185748932,7349,60.746,64.94,,
2020-05-12 06:50:00,0.0,93,4.88188,100.03,5.58470194737,7346,60.8,64.94,,
2020-05-12 06:55:00,0.0,93,4.92125,100.03,5.58470194737,7347,60.854,64.94,,
2020-05-12 07:00:00,0.0,93,4.88188,100.02,5.58470194737,7349,60.98,64.94,,
2020-05-12 07:05:00,0.0,93,4.88188,100.02,5.58470194737,7348,61.232,64.94,,
2020-05-12 07:10:00,0.0,93,4.92125,100.02,5.58470194737,7347,61.52,64.94,,
2020-05-12 07:15:00,0.0,94,4.92125,100.02,5.58470194737,7350,61.718,64.94,,
2020-05-12 07:20:00,0.0,93,4.96062,100.02,5.58470194737,7346,61.844,64.94,,
2020-05-12 07:25:00,0.0,93,4.92125,100.03,5.58470194737,7345,61.898,64.94,,
2020-05-12 07:30:00,0.0,93,4.92125,100.03,5.58470194737,7346,61.97,64.94,,
2020-05-12 07:35:00,0.0,93,4.92125,100.03,5.58470194737,7346,62.06,64.94,,
2020-05-12 07:40:00,0.0,93,4.92125,100.03,5.58470194737,7346,62.186,64.94,,
2020-05-12 07:45:00,0.0,93,4.88188,100.03,5.58470194737,7346,62.33,64.94,,
2020-05-12 07:50:00,0.0,93,4.88188,100.03,5.58470194737,7347,62.492,64.94,,
2020-05-12 07:55:00,0.0,93,4.88188,100.04,5.58470194737,7344,62.654,64.94,,
2020-05-12 08:00:00,0.0,93,4.84251,100.04,5.58470194737,7348,62.816,64.94,,
2020-05-12 08:05:00,0.0,93,4.84251,100.04,5.58470194737,7346,62.978,64.94,,
2020-05-12 08:10:00,0.0,93,4.84251,100.03,5.58470194737,7345,63.122,64.94,,
2020-05-12 08:15:00,0.0,93,4.84251,100.04,5.57185748932,7347,63.32,64.94,,
2020-05-12 08:20:00,0.0,93,4.84251,100.04,5.58470194737,7348,63.518,65.048,,
2020-05-12 08:25:00,0.0,93,4.84251,100.04,5.57185748932,7346,63.734,65.12,,
2020-05-12 08:30:00,0.0,93,4.80314,100.04,5.57185748932,7349,63.896,65.12,,
2020-05-12 08:35:00,0.0,93,4.84251,100.04,5.57185748932,7348,64.058,65.12,,
2020-05-12 08:40:00,0.0,93,4.80314,100.03,5.57185748932,7348,64.22,65.12,,
2020-05-12 08:45:00,0.0,93,4.80314,100.03,5.57185748932,7346,64.364,65.12,,
2020-05-12 08:50:00,0.0,93,4.80314,100.02,5.57185748932,7346,64.544,65.12,,
2020-05-12 08:55:00,0.0,93,4.84251,100.02,5.58470194737,7347,64.778,65.12,,
2020-05-12 09:00:00,0.0,93,4.80314,100.02,5.57185748932,7347,64.976,65.12,,
2020-05-12 09:05:00,0.0,93,4.80314,100.03,5.57185748932,7346,65.12,65.12,,
2020-05-12 09:10:00,0.0,93,4.80314,100.04,5.57185748932,7346,65.3,65.12,,
2020-05-12 09:15:00,0.0,94,4.80314,100.05,5.57185748932,7350,65.48,65.12,,
2020-05-12 09:20:00,0.0,93,4.80314,100.05,5.57185748932,7346,65.642,65.12,,
2020-05-12 09:25:00,0.0,93,4.80314,100.06,5.57185748932,7349,65.804,65.12,,
2020-05-12 09:30:00,0.0,93,4.76377,100.06,5.57185748932,7346,65.966,65.12,,
2020-05-12 09:35:00,0.0,93,4.80314,100.06,5.57185748932,7346,66.092,65.12,,
2020-05-12 09:40:00,0.0,93,4.76377,100.06,5.58470194737,7349,66.254,65.12,,
2020-05-12 09:45:00,0.0,93,4.76377,100.06,5.57185748932,7346,66.398,65.12,,
2020-05-12 09:50:00,0.0,93,4.80314,100.05,5.57185748932,7346,66.56,65.12,,
2020-05-12 09:55:00,0.0,93,4.80314,100.05,5.5590425727,7348,66.74,65.12,,
2020-05-12 10:00:00,0.0,93,4.76377,100.05,5.57185748932,7347,66.92,65.12,,
2020-05-12 10:05:00,0.0,93,4.80314,100.05,5.5590425727,7347,67.118,65.12,,
2020-05-12 10:10:00,0.0,93,4.80314,100.05,5.5590425727,7346,67.334,65.12,,
2020-05-12 10:15:00,0.0,93,4.80314,100.05,5.54625712958,7347,67.55,65.12,,
2020-05-12 10:20:00,0.0,93,4.84251,100.05,5.57185748932,7349,67.766,65.12,,
2020-05-12 10:25:00,0.0,93,4.84251,100.04,5.5590425727,7346,67.946,65.12,,
2020-05-12 10:30:00,0.0,93,4.88188,100.04,5.5590425727,7346,68.072,65.12,,
2020-05-12 10:35:00,0.0,93,4.88188,100.03,5.57185748932,7346,68.216,65.12,,
2020-05-12 10:40:00,0.0,93,4.92125,100.03,5.57185748932,7344,68.414,65.12,,
2020-05-12 10:45:00,0.0,93,4.88188,100.03,5.57185748932,7347,68.594,65.12,,
2020-05-12 10:50:00,0.0,93,4.88188,100.03,5.54625712958,7347,68.792,65.12,,
2020-05-12 10:55:00,0.0,93,4.92125,100.03,5.57185748932,7346,68.954,65.12,,
2020-05-12 11:00:00,0.0,93,4.96062,100.03,5.5590425727,7349,69.08,65.12,,
2020-05-12 11:05:00,0.0,93,4.96062,100.03,5.5590425727,7347,69.188,65.12,,
2020-05-12 11:10:00,0.0,93,5.03936,100.03,5.5590425727,7346,69.332,65.12,,
2020-05-12 11:15:00,0.0,93,5.07873,100.03,5.5590425727,7346,69.476,65.12,,
2020-05-12 11:20:00,0.0,93,5.07873,100.03,5.5590425727,7347,69.584,65.12,,
2020-05-12 11:25:00,0.0,93,5.07873,100.03,5.5590425727,7349,69.674,65.12,,
2020-05-12 11:30:00,0.0,93,5.03936,100.03,5.5590425727,7347,69.782,65.12,,
2020-05-12 11:35:00,0.0,93,5.03936,100.03,5.54625712958,7347,69.98,65.12,,
2020-05-12 11:40:00,0.0,93,4.99999,100.03,5.53350109216,7346,70.214,65.192,,
2020-05-12 11:45:00,0.0,93,4.99999,100.02,5.53350109216,7349,70.376,65.3,,
2020-05-12 11:50:00,0.0,93,4.96062,100.03,5.54625712958,7347,70.52,65.3,,
2020-05-12 11:55:00,0.0,93,4.92125,100.02,5.54625712958,7349,70.646,65.3,,
2020-05-12 12:00:00,0.0,93,4.96062,100.01,5.53350109216,7348,70.79,65.3,,
2020-05-12 12:05:00,0.0,93,4.92125,100.01,5.54625712958,7347,70.97,65.3,,
2020-05-12 12:10:00,0.0,93,4.92125,100.01,5.53350109216,7349,71.168,65.3,,
2020-05-12 12:15:00,0.0,93,4.88188,100.0,5.54625712958,7347,71.366,65.3,,
2020-05-12 12:20:00,0.0,93,4.88188,100.0,5.53350109216,7346,71.546,65.3,,
