,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°F Logger Temperature,
5/25/2020 10:45,5.9055,67.46,1.606941253,0,56,6407,99.52,69.494,
5/25/2020 10:50,5.9055,67.46,1.614358557,0,56,6407,99.52,69.674,
5/25/2020 10:55,5.9055,67.532,1.614358557,0,56,6408,99.52,69.818,
5/25/2020 11:00,5.9055,67.64,1.625548756,0,56,6407,99.52,69.962,
5/25/2020 11:05,5.9055,67.64,1.629296033,0,56,6409,99.52,70.088,
5/25/2020 11:10,5.9055,67.64,1.629296033,0,56,6408,99.52,70.214,
5/25/2020 11:15,5.94487,67.676,1.636816521,0,56,6408,99.52,70.358,
5/25/2020 11:20,5.98424,67.82,1.640589773,0,56,6407,99.51,70.574,
5/25/2020 11:25,5.94487,67.82,1.644371723,0,56,6408,99.51,70.79,
5/25/2020 11:30,5.98424,67.82,1.644371723,0,56,6408,99.51,70.97,
5/25/2020 11:35,5.98424,67.82,1.651961798,0,56,6410,99.51,71.15,
5/25/2020 11:40,5.98424,67.82,1.651961798,0,56,6409,99.51,71.312,
5/25/2020 11:45,5.94487,67.82,1.651961798,0,56,6410,99.51,71.456,
5/25/2020 11:50,5.94487,67.82,1.655769963,0,56,6410,99.51,71.546,
5/25/2020 11:55,5.94487,67.82,1.644371723,0,56,6410,99.5,71.618,
5/25/2020 12:00,5.98424,67.82,1.640589773,0,56,6411,99.5,71.69,
5/25/2020 12:05,5.94487,67.82,1.640589773,0,56,6409,99.5,71.816,
5/25/2020 12:10,5.98424,67.82,1.636816521,0,56,6410,99.51,71.96,
5/25/2020 12:15,5.98424,67.784,1.629296033,0,56,6411,99.51,72.122,
5/25/2020 12:20,5.98424,67.64,1.633051948,0,56,6408,99.51,72.302,
5/25/2020 12:25,5.94487,67.604,1.629296033,0,56,6410,99.5,72.464,
5/25/2020 12:30,5.98424,67.46,1.625548756,0,56,6412,99.5,72.572,
5/25/2020 12:35,5.98424,67.424,1.621810097,0,56,6410,99.5,72.626,
5/25/2020 12:40,5.98424,67.28,1.625548756,0,56,6410,99.5,72.662,
5/25/2020 12:45,5.98424,67.28,1.629296033,0,56,6412,99.49,72.698,
5/25/2020 12:50,5.98424,67.1,1.621810097,0,56,6410,99.49,72.716,
5/25/2020 12:55,5.98424,66.92,1.629296033,0,56,6411,99.48,72.752,
5/25/2020 13:00,5.98424,66.92,1.633051948,0,56,6410,99.49,72.806,
5/25/2020 13:05,5.98424,66.92,1.629296033,0,56,6411,99.49,72.842,
5/25/2020 13:10,6.02361,66.92,1.636816521,0,56,6413,99.49,72.86,
5/25/2020 13:15,6.02361,66.848,1.640589773,0,56,6412,99.48,72.914,
5/25/2020 13:20,5.98424,66.74,1.651961798,0,56,6413,99.47,72.95,
5/25/2020 13:25,5.98424,66.74,1.648162392,0,56,6412,99.47,72.986,
5/25/2020 13:30,6.02361,66.74,1.651961798,0,56,6411,99.46,73.022,
5/25/2020 13:35,6.02361,66.74,1.655769963,0,56,6411,99.46,73.004,
5/25/2020 13:40,5.98424,66.74,1.651961798,0,56,6411,99.46,73.058,
5/25/2020 13:45,5.98424,66.74,1.659586907,0,56,6411,99.46,73.166,
5/25/2020 13:50,5.98424,66.74,1.655769963,0,56,6410,99.46,73.31,
5/25/2020 13:55,5.98424,66.74,1.66341265,0,56,6413,99.46,73.436,
5/25/2020 14:00,5.98424,66.74,1.66341265,0,56,6412,99.46,73.544,
5/25/2020 14:05,5.98424,66.596,1.671090614,0,56,6409,99.46,73.598,
5/25/2020 14:10,6.02361,66.56,1.667247213,0,56,6413,99.44,73.616,
5/25/2020 14:15,5.98424,66.56,1.659586907,0,56,6412,99.44,73.634,
5/25/2020 14:20,6.02361,66.56,1.667247213,0,56,6413,99.44,73.67,
5/25/2020 14:25,6.02361,66.56,1.66341265,0,56,6413,99.43,73.688,
5/25/2020 14:30,5.98424,66.56,1.667247213,0,56,6413,99.43,73.706,
5/25/2020 14:35,5.98424,66.56,1.667247213,0,56,6413,99.43,73.706,
5/25/2020 14:40,5.98424,66.56,1.671090614,0,56,6413,99.43,73.724,
5/25/2020 14:45,5.98424,66.56,1.667247213,0,56,6411,99.42,73.724,
5/25/2020 14:50,5.94487,66.56,1.667247213,0,56,6413,99.41,73.706,
5/25/2020 14:55,6.02361,66.56,1.655769963,0,56,6412,99.41,73.688,
5/25/2020 15:00,5.98424,66.56,1.667247213,0,56,6415,99.4,73.652,
5/25/2020 15:05,5.98424,66.56,1.667247213,0,56,6413,99.4,73.598,
5/25/2020 15:10,5.98424,66.56,1.659586907,0,56,6413,99.4,73.526,
5/25/2020 15:15,5.94487,66.56,1.667247213,0,56,6412,99.39,73.454,
5/25/2020 15:20,5.9055,66.56,1.674942876,0,56,6413,99.38,73.382,
5/25/2020 15:25,5.82676,66.56,1.671090614,0,56,6414,99.38,73.31,
5/25/2020 15:30,5.78739,66.56,1.671090614,0,56,6414,99.37,73.202,
5/25/2020 15:35,5.74802,66.56,1.671090614,0,56,6415,99.37,73.058,
5/25/2020 15:40,5.70865,66.56,1.678804018,0,56,6414,99.36,72.932,
5/25/2020 15:45,5.66928,66.56,1.671090614,0,56,6413,99.36,72.77,
5/25/2020 15:50,5.66928,66.56,1.671090614,0,56,6414,99.36,72.644,
5/25/2020 15:55,5.66928,66.56,1.674942876,0,56,6414,99.36,72.554,
5/25/2020 16:00,5.62991,66.56,1.671090614,0,56,6416,99.35,72.5,
5/25/2020 16:05,5.59054,66.56,1.678804018,0,56,6416,99.34,72.482,
5/25/2020 16:10,5.59054,66.56,1.682674061,0,56,6414,99.34,72.482,
5/25/2020 16:15,5.55117,66.56,1.674942876,0,56,6416,99.34,72.464,
5/25/2020 16:20,5.5118,66.56,1.674942876,0,56,6415,99.34,72.446,
5/25/2020 16:25,5.55117,66.56,1.682674061,0,56,6414,99.34,72.392,
5/25/2020 16:30,5.55117,66.452,1.678804018,0,56,6415,99.34,72.32,
5/25/2020 16:35,5.55117,66.488,1.686553025,0,56,6416,99.34,72.266,
5/25/2020 16:40,5.5118,66.416,1.690440932,0,56,6416,99.35,72.23,
5/25/2020 16:45,5.55117,66.38,1.678804018,0,56,6415,99.35,72.212,
5/25/2020 16:50,5.55117,66.38,1.682674061,0,56,6416,99.35,72.14,
5/25/2020 16:55,5.59054,66.38,1.682674061,0,56,6416,99.36,72.05,
5/25/2020 17:00,5.55117,66.38,1.682674061,0,56,6416,99.36,71.924,
5/25/2020 17:05,5.55117,66.38,1.651961798,0,56,6418,99.36,71.816,
5/25/2020 17:10,5.55117,66.38,1.648162392,0,56,6416,99.36,71.708,
5/25/2020 17:15,5.55117,66.38,1.640589773,0,56,6416,99.36,71.618,
5/25/2020 17:20,5.55117,66.38,1.640589773,0,56,6415,99.36,71.51,
5/25/2020 17:25,5.55117,66.38,1.633051948,0,56,6416,99.36,71.42,
5/25/2020 17:30,5.55117,66.38,1.633051948,0,56,6416,99.36,71.312,
5/25/2020 17:35,5.59054,66.38,1.644371723,0,56,6416,99.36,71.204,
5/25/2020 17:40,5.55117,66.38,1.644371723,0,56,6415,99.36,71.132,
5/25/2020 17:45,5.55117,66.38,1.644371723,0,56,6416,99.35,71.078,
5/25/2020 17:50,5.55117,66.38,1.636816521,0,56,6416,99.35,71.006,
5/25/2020 17:55,5.59054,66.38,1.640589773,0,56,6415,99.34,70.952,
5/25/2020 18:00,5.59054,66.38,1.633051948,0,56,6414,99.35,70.88,
5/25/2020 18:05,5.59054,66.38,1.640589773,0,56,6415,99.35,70.808,
5/25/2020 18:10,5.59054,66.38,1.644371723,0,56,6414,99.36,70.736,
5/25/2020 18:15,5.59054,66.38,1.640589773,0,56,6411,99.36,70.682,
5/25/2020 18:20,5.59054,66.38,1.648162392,0,56,6414,99.36,70.646,
5/25/2020 18:25,5.55117,66.38,1.640589773,0,56,6411,99.37,70.574,
5/25/2020 18:30,5.55117,66.38,1.644371723,0,56,6411,99.37,70.502,
5/25/2020 18:35,5.59054,66.38,1.640589773,0,56,6414,99.37,70.448,
5/25/2020 18:40,5.55117,66.38,1.644371723,0,56,6411,99.37,70.376,
5/25/2020 18:45,5.55117,66.38,1.636816521,0,56,6412,99.37,70.322,
5/25/2020 18:50,5.55117,66.38,1.640589773,0,56,6411,99.38,70.268,
5/25/2020 18:55,5.55117,66.38,1.640589773,0,56,6411,99.38,70.196,
5/25/2020 19:00,5.55117,66.38,1.640589773,0,56,6418,99.38,70.142,
5/25/2020 19:05,5.55117,66.38,1.633051948,0,56,6420,99.37,70.07,
5/25/2020 19:10,5.55117,66.38,1.644371723,0,56,6418,99.37,70.016,
5/25/2020 19:15,5.55117,66.38,1.644371723,0,56,6418,99.37,69.98,
5/25/2020 19:20,5.55117,66.38,1.644371723,0,56,6420,99.37,69.962,
5/25/2020 19:25,5.55117,66.38,1.648162392,0,56,6418,99.37,69.926,
5/25/2020 19:30,5.55117,66.38,1.648162392,0,56,6419,99.37,69.872,
5/25/2020 19:35,5.55117,66.38,1.640589773,0,56,6420,99.37,69.836,
5/25/2020 19:40,5.55117,66.38,1.648162392,0,56,6420,99.37,69.8,
5/25/2020 19:45,5.55117,66.38,1.644371723,0,56,6420,99.37,69.764,
5/25/2020 19:50,5.59054,66.38,1.648162392,0,56,6419,99.38,69.728,
5/25/2020 19:55,5.59054,66.38,1.651961798,0,56,6419,99.38,69.71,
5/25/2020 20:00,5.59054,66.38,1.648162392,0,56,6419,99.39,69.674,
5/25/2020 20:05,5.55117,66.38,1.648162392,0,56,6423,99.4,69.638,
5/25/2020 20:10,5.55117,66.38,1.648162392,0,56,6420,99.4,69.62,
5/25/2020 20:15,5.55117,66.38,1.644371723,0,56,6419,99.41,69.584,
5/25/2020 20:20,5.55117,66.38,1.640589773,0,56,6420,99.41,69.566,
5/25/2020 20:25,5.55117,66.38,1.636816521,0,56,6420,99.43,69.53,
5/25/2020 20:30,5.55117,66.38,1.640589773,0,56,6419,99.43,69.512,
5/25/2020 20:35,5.55117,66.38,1.644371723,0,56,6420,99.43,69.476,
5/25/2020 20:40,5.55117,66.38,1.640589773,0,56,6421,99.44,69.476,
5/25/2020 20:45,5.55117,66.38,1.644371723,0,56,6419,99.45,69.44,
5/25/2020 20:50,5.5118,66.38,1.648162392,0,56,6422,99.45,69.422,
5/25/2020 20:55,5.55117,66.38,1.644371723,0,56,6421,99.45,69.404,
5/25/2020 21:00,5.55117,66.38,1.651961798,0,56,6420,99.45,69.386,
5/25/2020 21:05,5.55117,66.38,1.651961798,0,56,6423,99.45,69.332,
5/25/2020 21:10,5.55117,66.38,1.648162392,0,56,6423,99.45,69.278,
5/25/2020 21:15,5.55117,66.344,1.651961798,0,56,6423,99.45,69.188,
5/25/2020 21:20,5.55117,66.344,1.655769963,0,56,6421,99.46,69.098,
5/25/2020 21:25,5.55117,66.272,1.651961798,0,56,6419,99.46,68.99,
5/25/2020 21:30,5.62991,66.2,1.651961798,0,56,6422,99.46,68.882,
5/25/2020 21:35,5.59054,66.2,1.651961798,0,56,6422,99.47,68.756,
5/25/2020 21:40,5.55117,66.2,1.651961798,0,56,6420,99.47,68.63,
5/25/2020 21:45,5.59054,66.2,1.644371723,0,56,6422,99.48,68.576,
5/25/2020 21:50,5.59054,66.2,1.655769963,0,56,6422,99.48,68.576,
5/25/2020 21:55,5.59054,66.2,1.648162392,0,56,6423,99.48,68.594,
5/25/2020 22:00,5.55117,66.2,1.651961798,0,57,6425,99.48,68.63,
5/25/2020 22:05,5.55117,66.2,1.651961798,0,56,6421,99.49,68.648,
5/25/2020 22:10,5.55117,66.2,1.651961798,0,56,6423,99.49,68.684,
5/25/2020 22:15,5.59054,66.2,1.651961798,0,56,6422,99.49,68.702,
5/25/2020 22:20,5.62991,66.2,1.651961798,0,56,6424,99.49,68.738,
5/25/2020 22:25,5.74802,66.2,1.648162392,0,56,6423,99.5,68.756,
5/25/2020 22:30,5.82676,66.2,1.644371723,0,56,6423,99.5,68.792,
5/25/2020 22:35,5.86613,66.2,1.640589773,0,56,6422,99.5,68.81,
5/25/2020 22:40,6.02361,66.2,1.648162392,0,56,6424,99.5,68.828,
5/25/2020 22:45,6.10235,66.2,1.648162392,0,56,6420,99.5,68.846,
5/25/2020 22:50,6.18109,66.2,1.648162392,0,56,6423,99.5,68.846,
5/25/2020 22:55,6.18109,66.2,1.651961798,0,56,6424,99.5,68.828,
5/25/2020 23:00,6.10235,66.2,1.651961798,0,56,6423,99.5,68.846,
5/25/2020 23:05,5.94487,66.2,1.651961798,0,56,6423,99.5,68.828,
5/25/2020 23:10,5.82676,66.2,1.651961798,0,56,6423,99.5,68.72,
5/25/2020 23:15,5.74802,66.2,1.648162392,0,56,6421,99.5,68.54,
5/25/2020 23:20,5.74802,66.2,1.644371723,0,56,6423,99.49,68.378,
5/25/2020 23:25,5.82676,66.2,1.648162392,0,56,6423,99.49,68.288,
5/25/2020 23:30,5.98424,66.2,1.648162392,0,56,6423,99.49,68.216,
5/25/2020 23:35,6.10235,66.2,1.648162392,0,56,6423,99.49,68.144,
5/25/2020 23:40,6.14172,66.2,1.651961798,0,56,6422,99.5,68.036,
5/25/2020 23:45,6.22046,66.2,1.651961798,0,57,6425,99.5,67.928,
5/25/2020 23:50,6.37794,66.2,1.651961798,0,56,6423,99.5,67.874,
5/25/2020 23:55,6.53542,66.2,1.659586907,0,56,6424,99.5,67.838,
5/26/2020 0:00,6.41731,66.2,1.648162392,0,56,6423,99.5,67.73,
5/26/2020 0:05,6.22046,66.2,1.655769963,0,50,6261,99.51,67.946,
5/26/2020 0:10,6.14172,66.2,1.651961798,0,49,6243,99.51,68.18,
5/26/2020 0:15,6.02361,66.2,1.655769963,0,48,6221,99.51,68.27,
5/26/2020 0:20,5.94487,66.2,1.655769963,0,54,6353,99.51,67.964,
5/26/2020 0:25,5.86613,66.2,1.655769963,0,54,6367,99.51,67.568,
5/26/2020 0:30,5.78739,66.2,1.659586907,0,55,6376,99.5,67.352,
5/26/2020 0:35,5.74802,66.2,1.655769963,0,55,6381,99.51,67.19,
5/26/2020 0:40,5.70865,66.2,1.66341265,0,55,6384,99.51,67.028,
5/26/2020 0:45,5.66928,66.2,1.66341265,0,55,6385,99.51,66.866,
5/26/2020 0:50,5.66928,66.2,1.655769963,0,55,6387,99.51,66.74,
5/26/2020 0:55,5.66928,66.2,1.655769963,0,55,6390,99.51,66.722,
5/26/2020 1:00,5.66928,66.2,1.66341265,0,55,6390,99.51,66.758,
5/26/2020 1:05,5.62991,66.2,1.655769963,0,55,6393,99.52,66.722,
5/26/2020 1:10,5.62991,66.2,1.667247213,0,55,6393,99.51,66.614,
5/26/2020 1:15,5.66928,66.2,1.667247213,0,55,6392,99.51,66.47,
5/26/2020 1:20,5.70865,66.2,1.66341265,0,55,6392,99.51,66.308,
5/26/2020 1:25,5.78739,66.2,1.671090614,0,55,6393,99.51,66.182,
5/26/2020 1:30,5.82676,66.2,1.671090614,0,55,6394,99.51,66.128,
5/26/2020 1:35,5.82676,66.236,1.667247213,0,55,6394,99.5,66.146,
5/26/2020 1:40,5.78739,66.272,1.678804018,0,55,6394,99.51,66.092,
5/26/2020 1:45,5.78739,66.344,1.674942876,0,55,6394,99.5,66.02,
5/26/2020 1:50,5.82676,66.38,1.671090614,0,55,6396,99.5,65.948,
5/26/2020 1:55,5.98424,66.38,1.66341265,0,55,6395,99.5,65.84,
5/26/2020 2:00,6.02361,66.38,1.671090614,0,55,6396,99.5,65.732,
5/26/2020 2:05,6.02361,66.38,1.671090614,0,55,6396,99.5,65.624,
5/26/2020 2:10,7.4803,66.38,1.671090614,0,55,6396,99.5,65.534,
5/26/2020 2:15,8.2677,66.38,1.648162392,0,55,6397,99.5,65.462,
5/26/2020 2:20,7.75589,66.38,1.66341265,0,55,6397,99.49,65.408,
5/26/2020 2:25,7.40156,66.38,1.674942876,0,55,6396,99.49,65.336,
5/26/2020 2:30,7.28345,66.38,1.678804018,0,55,6396,99.48,65.246,
5/26/2020 2:35,7.32282,66.38,1.667247213,0,55,6395,99.48,65.138,
5/26/2020 2:40,7.36219,66.38,1.671090614,0,55,6396,99.47,65.048,
5/26/2020 2:45,7.36219,66.38,1.671090614,0,55,6396,99.47,64.958,
5/26/2020 2:50,7.24408,66.38,1.674942876,0,55,6396,99.47,64.868,
5/26/2020 2:55,6.88975,66.38,1.678804018,0,55,6397,99.47,64.778,
5/26/2020 3:00,6.53542,66.524,1.678804018,0,55,6398,99.47,64.706,
5/26/2020 3:05,6.37794,66.56,1.674942876,0,55,6397,99.47,64.688,
5/26/2020 3:10,6.2992,66.56,1.671090614,0,55,6397,99.46,64.688,
5/26/2020 3:15,6.2992,66.56,1.667247213,0,55,6397,99.46,64.706,
5/26/2020 3:20,6.25983,66.74,1.651961798,0,55,6398,99.46,64.724,
5/26/2020 3:25,6.18109,66.74,1.651961798,0,55,6397,99.46,64.742,
5/26/2020 3:30,6.53542,66.74,1.648162392,0,55,6397,99.45,64.778,
5/26/2020 3:35,7.16534,66.74,1.659586907,0,55,6397,99.45,64.814,
5/26/2020 3:40,7.51967,66.74,1.66341265,0,55,6399,99.46,64.814,
5/26/2020 3:45,7.71652,66.74,1.655769963,0,55,6398,99.45,64.814,
5/26/2020 3:50,7.55904,66.74,1.667247213,0,55,6397,99.45,64.814,
5/26/2020 3:55,7.36219,66.74,1.667247213,0,56,6400,99.45,64.832,
5/26/2020 4:00,7.24408,66.812,1.674942876,0,56,6401,99.45,64.868,
5/26/2020 4:05,7.12597,66.884,1.671090614,0,55,6397,99.45,64.922,
5/26/2020 4:10,7.00786,66.92,1.671090614,0,55,6397,99.45,64.976,
5/26/2020 4:15,6.77164,66.92,1.671090614,0,55,6398,99.45,65.012,
5/26/2020 4:20,6.6929,66.92,1.667247213,0,55,6398,99.46,65.012,
5/26/2020 4:25,6.85038,66.92,1.671090614,0,55,6399,99.45,65.03,
5/26/2020 4:30,7.00786,66.92,1.671090614,0,56,6401,99.45,65.012,
5/26/2020 4:35,7.20471,66.92,1.659586907,0,55,6398,99.45,64.994,
5/26/2020 4:40,7.20471,66.956,1.667247213,0,56,6401,99.44,64.976,
5/26/2020 4:45,6.96849,67.136,1.66341265,0,55,6397,99.44,64.976,
5/26/2020 4:50,6.6929,67.28,1.667247213,0,55,6398,99.44,64.94,
5/26/2020 4:55,7.99211,67.28,1.659586907,0,56,6400,99.44,64.904,
5/26/2020 5:00,8.50392,67.28,1.599558029,0,55,6397,99.44,64.868,
5/26/2020 5:05,7.91337,67.388,1.264736347,0,56,6401,99.44,64.814,
5/26/2020 5:10,7.32282,67.496,1.396368361,0,55,6399,99.44,64.76,
5/26/2020 5:15,6.85038,67.64,1.352072563,0,55,6387,99.44,64.706,
5/26/2020 5:20,6.45668,67.64,1.41579378,0,56,6402,99.44,64.67,
5/26/2020 5:25,6.22046,67.64,1.452111618,0,56,6402,99.44,64.598,
5/26/2020 5:30,6.02361,67.676,1.442115352,0,56,6404,99.45,64.508,
5/26/2020 5:35,5.98424,67.82,1.422328787,0,56,6404,99.45,64.418,
5/26/2020 5:40,5.94487,67.784,1.402813705,0,56,6403,99.45,64.382,
5/26/2020 5:45,6.2992,67.64,1.425607594,0,56,6404,99.45,64.346,
5/26/2020 5:50,6.53542,67.64,1.49279441,0,56,6403,99.46,64.328,
5/26/2020 5:55,6.45668,67.64,1.534616983,0,56,6401,99.46,64.31,
5/26/2020 6:00,6.37794,67.64,1.510080154,0,56,6404,99.47,64.31,
5/26/2020 6:05,6.25983,67.532,1.485935642,0,56,6404,99.48,64.346,
5/26/2020 6:10,6.14172,67.46,1.485935642,0,56,6404,99.48,64.454,
5/26/2020 6:15,6.10235,67.46,1.482518085,0,56,6404,99.49,64.58,
5/26/2020 6:20,6.06298,67.46,1.475706533,0,56,6401,99.49,64.634,
5/26/2020 6:25,6.02361,67.46,1.462177174,0,56,6403,99.49,64.634,
5/26/2020 6:30,5.98424,67.46,1.455459081,0,56,6403,99.5,64.598,
5/26/2020 6:35,5.98424,67.46,1.455459081,0,56,6401,99.5,64.598,
5/26/2020 6:40,5.94487,67.46,1.448771854,0,56,6403,99.51,64.598,
5/26/2020 6:45,5.94487,67.46,1.445439771,0,56,6402,99.51,64.58,
5/26/2020 6:50,5.86613,67.46,1.442115352,0,56,6403,99.51,64.562,
5/26/2020 6:55,5.86613,67.46,1.435489433,0,56,6403,99.51,64.562,
5/26/2020 7:00,5.86613,67.46,1.452111618,0,56,6404,99.51,64.58,
5/26/2020 7:05,5.86613,67.46,1.45881426,0,56,6401,99.51,64.58,
5/26/2020 7:10,5.82676,67.46,1.475706533,0,56,6404,99.52,64.58,
5/26/2020 7:15,5.86613,67.388,1.49279441,0,56,6401,99.52,64.562,
5/26/2020 7:20,5.86613,67.28,1.506607066,0,56,6404,99.52,64.562,
5/26/2020 7:25,5.98424,67.28,1.517050367,0,56,6403,99.52,64.58,
5/26/2020 7:30,6.10235,67.28,1.534616983,0,56,6403,99.52,64.598,
5/26/2020 7:35,6.14172,67.28,1.555965632,0,56,6404,99.52,64.652,
5/26/2020 7:40,6.10235,67.28,1.573982864,0,56,6404,99.52,64.724,
5/26/2020 7:45,6.10235,67.172,1.595879147,0,56,6402,99.51,64.85,
5/26/2020 7:50,6.06298,66.92,1.644371723,0,56,6402,99.52,65.03,
5/26/2020 7:55,5.98424,66.92,1.671090614,0,56,6404,99.52,65.21,
5/26/2020 8:00,5.94487,66.92,1.686553025,0,56,6403,99.51,65.354,
5/26/2020 8:05,5.94487,66.92,1.6943378,0,56,6400,99.52,65.408,
5/26/2020 8:10,5.98424,66.776,1.706082389,0,56,6404,99.52,65.372,
5/26/2020 8:15,6.02361,66.74,1.717908387,0,56,6403,99.51,65.336,
5/26/2020 8:20,5.98424,66.74,1.710015315,0,56,6404,99.51,65.336,
5/26/2020 8:25,5.98424,66.74,1.717908387,0,56,6402,99.52,65.354,
5/26/2020 8:30,5.98424,66.74,1.713957308,0,56,6404,99.53,65.354,
5/26/2020 8:35,5.94487,66.74,1.721868575,0,56,6402,99.53,65.336,
5/26/2020 8:40,5.9055,66.74,1.713957308,0,56,6401,99.53,65.3,
5/26/2020 8:45,5.9055,66.884,1.725837892,0,56,6401,99.53,65.228,
5/26/2020 8:50,5.9055,66.92,1.725837892,0,56,6403,99.53,65.21,
5/26/2020 8:55,5.9055,66.92,1.725837892,0,56,6404,99.53,65.264,
5/26/2020 9:00,5.9055,66.92,1.725837892,0,56,6404,99.53,65.3,
5/26/2020 9:05,5.9055,66.92,1.725837892,0,56,6406,99.53,65.39,
5/26/2020 9:10,5.9055,66.92,1.721868575,0,56,6404,99.53,65.498,
5/26/2020 9:15,5.9055,66.92,1.721868575,0,56,6403,99.53,65.732,
5/26/2020 9:20,5.86613,66.92,1.717908387,0,56,6405,99.53,66.056,
5/26/2020 9:25,5.86613,66.92,1.713957308,0,56,6404,99.53,66.434,
5/26/2020 9:30,5.86613,66.92,1.717908387,0,56,6404,99.53,66.812,
5/26/2020 9:35,5.86613,66.92,1.713957308,0,56,6405,99.52,67.208,
5/26/2020 9:40,5.82676,66.92,1.717908387,0,56,6405,99.52,67.604,
5/26/2020 9:45,5.86613,66.92,1.717908387,0,56,6405,99.52,67.982,
5/26/2020 9:50,5.86613,66.956,1.717908387,0,56,6403,99.52,68.324,
5/26/2020 9:55,5.82676,67.244,1.733803998,0,56,6404,99.52,68.63,
5/26/2020 10:00,5.82676,67.28,1.725837892,0,56,6404,99.51,68.9,
5/26/2020 10:05,5.82676,67.46,1.721868575,0,56,6405,99.51,69.116,
5/26/2020 10:10,5.82676,67.46,1.721868575,0,56,6405,99.51,69.332,
5/26/2020 10:15,5.82676,67.568,1.713957308,0,56,6404,99.51,69.512,
5/26/2020 10:20,5.82676,67.64,1.702158508,0,56,6407,99.5,69.71,
5/26/2020 10:25,5.82676,67.64,1.702158508,0,56,6405,99.51,69.908,
5/26/2020 10:30,5.78739,67.784,1.702158508,0,56,6403,99.5,70.106,
5/26/2020 10:35,5.82676,67.82,1.702158508,0,56,6404,99.5,70.286,
5/26/2020 10:40,5.82676,67.82,1.698243652,0,56,6404,99.49,70.448,
5/26/2020 10:45,5.82676,68,1.686553025,0,56,6406,99.49,70.61,
5/26/2020 10:50,5.82676,68,1.686553025,0,56,6406,99.49,70.79,
5/26/2020 10:55,5.82676,68,1.678804018,0,56,6404,99.49,70.988,
5/26/2020 11:00,5.82676,68.108,1.671090614,0,56,6407,99.5,71.15,
5/26/2020 11:05,5.78739,68.18,1.667247213,0,56,6407,99.49,71.33,
5/26/2020 11:10,5.78739,68.18,1.674942876,0,56,6407,99.49,71.474,
5/26/2020 11:15,5.78739,68.18,1.674942876,0,56,6407,99.49,71.6,
5/26/2020 11:20,5.78739,68.36,1.667247213,0,56,6404,99.5,71.69,
5/26/2020 11:25,5.78739,68.36,1.655769963,0,56,6407,99.49,71.762,
5/26/2020 11:30,5.78739,68.36,1.659586907,0,56,6407,99.5,71.78,
5/26/2020 11:35,5.78739,68.36,1.651961798,0,56,6407,99.49,71.852,
5/26/2020 11:40,5.78739,68.36,1.640589773,0,56,6408,99.5,71.888,
5/26/2020 11:45,5.78739,68.36,1.644371723,0,56,6406,99.5,71.924,
5/26/2020 11:50,5.78739,68.36,1.644371723,0,56,6406,99.5,71.96,
5/26/2020 11:55,5.74802,68.36,1.636816521,0,56,6408,99.5,72.032,
5/26/2020 12:00,5.78739,68.36,1.633051948,0,56,6406,99.5,72.068,
5/26/2020 12:05,5.78739,68.36,1.633051948,0,56,6407,99.5,72.104,
5/26/2020 12:10,5.74802,68.36,1.629296033,0,56,6411,99.5,72.194,
5/26/2020 12:15,5.78739,68.36,1.625548756,0,56,6407,99.5,72.284,
5/26/2020 12:20,5.78739,68.324,1.614358557,0,56,6410,99.49,72.338,
5/26/2020 12:25,5.78739,68.18,1.610645635,0,56,6410,99.48,72.356,
5/26/2020 12:30,5.78739,68.18,1.603245391,0,56,6409,99.49,72.338,
5/26/2020 12:35,5.74802,68,1.610645635,0,56,6409,99.48,72.338,
5/26/2020 12:40,5.78739,68,1.610645635,0,56,6410,99.48,72.356,
5/26/2020 12:45,5.74802,67.964,1.610645635,0,56,6409,99.48,72.464,
5/26/2020 12:50,5.78739,67.82,1.618080038,0,56,6410,99.48,72.554,
5/26/2020 12:55,5.78739,67.82,1.610645635,0,56,6409,99.49,72.59,
5/26/2020 13:00,5.62991,67.82,1.606941253,0,56,6410,99.49,72.572,
5/26/2020 13:05,5.55117,67.748,1.614358557,0,56,6410,99.49,72.518,
5/26/2020 13:10,5.5118,67.64,1.618080038,0,56,6411,99.49,72.482,
5/26/2020 13:15,5.47243,67.64,1.610645635,0,56,6410,99.5,72.428,
5/26/2020 13:20,5.5118,67.64,1.621810097,0,56,6411,99.49,72.392,
5/26/2020 13:25,5.43306,67.64,1.614358557,0,56,6410,99.49,72.374,
5/26/2020 13:30,5.39369,67.64,1.614358557,0,56,6410,99.48,72.374,
5/26/2020 13:35,5.39369,67.64,1.606941253,0,56,6409,99.48,72.356,
5/26/2020 13:40,5.39369,67.568,1.614358557,0,56,6410,99.48,72.338,
5/26/2020 13:45,5.43306,67.46,1.614358557,0,56,6412,99.47,72.32,
5/26/2020 13:50,5.39369,67.46,1.610645635,0,56,6410,99.47,72.284,
5/26/2020 13:55,5.39369,67.46,1.621810097,0,56,6411,99.47,72.23,
5/26/2020 14:00,5.39369,67.46,1.614358557,0,56,6412,99.46,72.158,
5/26/2020 14:05,5.39369,67.46,1.614358557,0,56,6412,99.46,72.068,
5/26/2020 14:10,5.43306,67.46,1.618080038,0,56,6411,99.46,72.014,
5/26/2020 14:15,5.39369,67.46,1.614358557,0,56,6414,99.46,71.942,
